ticker,name,sector,asset_type,current_price,market_cap,revenue,net_income,total_equity,net_debt,roe,net_margin,debt_ebitda,ev_ebitda,net_income_growth_yoy,pe_ratio,pb_ratio,dividend_yield,dividend_growth_yoy,score,score_label
SCLO3,SCHLOSSER TECIDOS ON,"Tecidos, Vestuário e Calçados",stock,1410.0,13536000.0,0.0,-278121.0,-131591.0,27035.0,,0.0,,,,,,0.0,,47.75,Regular
SCLO4,SCHLOSSER TECIDOS PN,"Tecidos, Vestuário e Calçados",stock,41.0,393600.0,0.0,-278121.0,-131591.0,27035.0,,0.0,,,,-142.0,,0.0,,47.75,Regular
SDIA3,SADIA ON N1,Alimentos Processados,stock,642.0,4320350000.0,10884200000.0,-2712470000.0,459230000.0,6168960000.0,,,,,,-159.0,,0.0,,19.0,Fraco
SDIA4,SADIA PN N1,Alimentos Processados,stock,642.0,4320350000.0,10884200000.0,-2712470000.0,459230000.0,6168960000.0,,,,,,-159.0,,0.0,,19.0,Fraco
SEDU3,SOMOS EDUCA ON NM,,stock,2380.0,6238670000.0,1811940000.0,-466997000.0,415869000.0,1725040000.0,,,,,,,,0.0,,24.0,Fraco
SEER3,SER EDUCA ON NM,Diversos,stock,1169.0,1504760000.0,2260300000.0,246706000.0,1417590000.0,392697000.0,1.74,,,,,,,0.41,,65.0,Bom
SEMP3,SEMP TOSHIBA ON,Comércio,stock,1686.0,161603000.0,10716000.0,-19912000.0,118441000.0,-12973000.0,-1.68,,,,,,,0.0,,24.0,Fraco
SEQL3,SEQUOIA LOG ON NM,Serviços Diversos,stock,13.0,815494000.0,658181000.0,-719107000.0,-622283000.0,815737000.0,,,,,,-113.0,,0.0,,41.5,Regular
SFSA4,Sofisa PN N1,Intermediários Financeiros,stock,440.0,606087000.0,,46253000.0,739524000.0,,0.63,0.0,,,,,82.0,0.0,,46.25,Regular
SGEN3,SERGEN ON,Construção Civil,stock,500.0,121375000.0,204418.0,0.0,156981000.0,2636180.0,,,,,,,77.0,0.0,,47.5,Regular
SGEN4,SERGEN PN,Construção Civil,stock,60.0,14565000.0,204418.0,0.0,156981000.0,2636180.0,,,,,,,9.0,0.0,,47.5,Regular
SGPS3,Springs ON NM,"Tecidos, Vestuário e Calçados",stock,164.0,16400000.0,549081000.0,-970747000.0,-764048000.0,1025770000.0,,,,,,-2.0,,0.0,,44.0,Regular
SHOW3,TIME FOR FUN ON NM,Viagens e Lazer,stock,565.0,38086600.0,190978000.0,-43552000.0,100142000.0,-28496000.0,-4.35,,,167.0,,-87.0,38.0,0.0,,26.5,Regular
SHUL4,SCHULZ PN,Máquinas e Equipamentos,stock,495.0,1769010000.0,1892780000.0,273073000.0,1528640000.0,-135062000.0,1.79,,,,0.022994,,,,,55.95,Bom
SIMH3,SIMPAR ON NM,Holdings Diversificadas,stock,925.0,5399770000.0,44072800000.0,-89173000.0,4254850000.0,45052300000.0,-0.21,0.01,,,-0.556407,,,0.0,,24.8,Fraco
SJOS3,SÃO JOSÉ ON,"Tecidos, Vestuário e Calçados",stock,119.0,16065000.0,1861000.0,-9667000.0,-197497000.0,22313000.0,0.49,,,,,-166.0,,0.0,,39.0,Regular
SJOS4,SÃO JOSÉ PN,"Tecidos, Vestuário e Calçados",stock,9.0,1215000.0,1861000.0,-9667000.0,-197497000.0,22313000.0,0.49,,,,,-13.0,,0.0,,39.0,Regular
SLCE3,SLC Agricola ON NM,Agropecuária,stock,1719.0,8573440000.0,9589610000.0,323973000.0,5314850000.0,6346760000.0,0.61,0.3,,,-0.240369,,,0.47,,65.14,Bom
SLCP3,SULACAP ON,,stock,61002.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,47.5,Regular
SLED3,EDITORA SARAIVA ON,Comércio,stock,321.0,30928400.0,74319000.0,68902000.0,-381277000.0,35884000.0,-1.81,,,,2.646768,45.0,,0.0,,38.25,Regular
SLED4,EDITORA SARAIVA PN,Comércio,stock,160.0,15416000.0,74319000.0,68902000.0,-381277000.0,35884000.0,-1.81,,,,2.646768,22.0,,0.0,,42.38,Regular
SMFT3,SMART FIT ON NM,Viagens e Lazer,stock,1871.0,11527800000.0,7665620000.0,690194000.0,5924380000.0,4103060000.0,1.17,0.9,,,,,,0.54,,72.5,Bom
SMLE3,SMILES ON NM,,stock,9282.0,11496400000.0,1732700000.0,608905000.0,524731000.0,-121774000.0,,,,,,,,0.0,,52.5,Bom
SMLS3,SMILES ON NM,Diversos,stock,2240.0,2781160000.0,660323000.0,257995000.0,679678000.0,-64721000.0,3.8,,,,,,,0.0,,52.5,Bom
SMTO3,SAO MARTINHO ON NM,Alimentos Processados,stock,1825.0,6066940000.0,6925680000.0,768367000.0,7298620000.0,8106930000.0,1.05,,,,-0.278267,,83.0,0.25,,57.5,Bom
SNSY5,SANSUY S.A. INDÚSTRIA DE PLÁSTICOS PNA,Materiais Diversos,stock,210.0,16203600.0,949279000.0,-307747000.0,-2333330000.0,245019000.0,1.32,,,,,-5.0,,0.0,,51.5,Bom
SOJA3,BOA SAFRA ON NM,Agropecuária,stock,637.0,903920000.0,2623280000.0,24658000.0,1336520000.0,834645000.0,0.18,0.43,,,-0.509362,,68.0,0.44,,63.0,Bom
SOMA3,GRUPO SOMA ON NM,Comércio,stock,594.0,4661400000.0,5377510000.0,-1656820000.0,5809620000.0,1118290000.0,-2.85,,,,,-281.0,80.0,0.0,,19.0,Fraco
SOND3,SONDOTECNICA S/A. ON,Construção e Engenharia,stock,3866.0,95026300.0,231810000.0,33861000.0,71563000.0,-43943000.0,4.73,,,94.0,0.355699,281.0,,,,55.0,Bom
SOND5,SONDOTECNICA S/A. PNA,Construção e Engenharia,stock,7600.0,186808000.0,231810000.0,33861000.0,71563000.0,-43943000.0,4.73,,,,0.355699,,,,,67.5,Bom
SOND6,SONDOTECNICA S/A. PNB,Construção e Engenharia,stock,7021.0,172576000.0,231810000.0,33861000.0,71563000.0,-43943000.0,4.73,,,,0.355699,,,,,67.5,Bom
SPRI3,SPRINGER ON,,stock,1051.0,26579800.0,0.0,-16549400.0,22420000.0,-3038000.0,,0.0,,,,-161.0,,0.0,,27.75,Regular
SPRI5,SPRINGER PNA,,stock,852.0,21547100.0,0.0,-16549400.0,22420000.0,-3038000.0,,0.0,,,,-130.0,96.0,0.0,,27.75,Regular
SPRI6,SPRINGER PNB,,stock,1100.0,27819000.0,0.0,-16549400.0,22420000.0,-3038000.0,,0.0,,,,-168.0,,0.0,,27.75,Regular
SQIA3,SINQIA ON,Programas e Serviços,stock,2737.0,2406970000.0,670011000.0,-21816000.0,650717000.0,192702000.0,-0.34,-0.29,,,,,,0.0,,19.0,Fraco
SRNA3,SERENA ON NM,Energia Elétrica,stock,1262.0,7858870000.0,6887900000.0,-50148000.0,5403220000.0,10510400000.0,-0.09,-0.06,,,,,,0.0,,25.05,Regular
STBP3,SBPAR ON NM,Transporte,stock,1442.0,12461300000.0,3701980000.0,927204000.0,916102000.0,2212120000.0,,,,,,,,0.0,,52.5,Bom
STRP4,STAROUP PN,"Tecidos, Vestuário e Calçados",stock,21.0,5332240.0,12815000.0,-1869000.0,-12498000.0,8157000.0,1.5,-1.46,,,,-285.0,,0.0,,44.0,Regular
SUBA3,ON,,stock,8400.0,4450230000.0,551634000.0,71836000.0,530396000.0,-369591000.0,1.35,,,,,,,0.0,,52.5,Bom
SULA3,Sul America ON N2,Previdência e Seguros,stock,743.0,9492080000.0,21933200000.0,181422000.0,8363840000.0,-14272300000.0,0.22,0.08,,,,,,0.03,,49.75,Regular
SULA4,Sul America PN,Previdência e Seguros,stock,763.0,9747580000.0,21933200000.0,181422000.0,8363840000.0,-14272300000.0,0.22,0.08,,,,,,0.03,,49.75,Regular
SULT3,CONSTRUTORA SULTEPA S/A ON,,stock,56.0,7056000.0,205527000.0,83777000.0,669531000.0,8571000.0,1.25,,,,,8.0,1.0,0.0,,72.5,Bom
SULT4,CONSTRUTORA SULTEPA S/A PN,,stock,43.0,5418000.0,205527000.0,83777000.0,669531000.0,8571000.0,1.25,,,,,6.0,1.0,0.0,,72.5,Bom
SUZA4,SUZANO HOLDING S.A. PN N1,Holdings Diversificadas,stock,1390.0,2403690000.0,49531600000.0,3388630000.0,12981100000.0,68359900000.0,2.61,,,,,71.0,19.0,0.0,,52.5,Bom
SUZB3,Suzano Papel ON,Madeira e Papel,stock,4170.0,52713700000.0,49531200000.0,11372800000.0,48036000000.0,68386000000.0,2.37,,,,-0.169196,464.0,,0.0,,43.71,Regular
SUZB5,Suzano Papel PNA,Madeira e Papel,stock,2113.0,26710800000.0,49531200000.0,11372800000.0,48036000000.0,68386000000.0,2.37,,,,,235.0,56.0,0.0,,52.5,Bom
SUZB6,Suzano Papel PNB,Madeira e Papel,stock,1788.0,22602400000.0,49531200000.0,11372800000.0,48036000000.0,68386000000.0,2.37,,,,,199.0,47.0,0.0,,52.5,Bom
SYNE3,SYN PROP TEC ON NM,Exploração de Imóveis,stock,367.0,560203000.0,326237000.0,65601000.0,692817000.0,251870000.0,0.95,,,,,,81.0,,,60.0,Bom
SZPQ4,SUZANO PETROQUIMICA S.A. PN,Químicos,stock,664.0,1505250000.0,1760340000.0,-191633000.0,684467000.0,182708000.0,-2.8,-1.09,,,,,,0.0,,24.0,Fraco
TAEE11,,,stock,3829.0,13190900000.0,4678570000.0,1568350000.0,7959210000.0,10079300000.0,1.97,,,,,,,0.86,,52.5,Bom
TAEE3,TAESA N2,Energia Elétrica,stock,1275.0,13177100000.0,4678570000.0,1568350000.0,7959210000.0,10079300000.0,1.97,,,,0.02919,,,0.86,,61.88,Bom
TAEE4,TAESA PN N2,Energia Elétrica,stock,1294.0,13373400000.0,4678570000.0,1568350000.0,7959210000.0,10079300000.0,1.97,,,,0.02919,,,0.84,,61.88,Bom
TAMM3,TAM ON,Transporte,stock,5260.0,8234420000.0,13180500000.0,-363003000.0,2174310000.0,6962830000.0,-1.67,-0.22,,,,,,0.0,,19.45,Fraco
TAMM4,TAM PN,Transporte,stock,5273.0,8254780000.0,13180500000.0,-363003000.0,2174310000.0,6962830000.0,-1.67,-0.22,,,,,,0.0,,19.45,Fraco
TANC4,TAM PN,Transporte,stock,4300.0,6731560000.0,13180500000.0,-363003000.0,2174310000.0,6962830000.0,-1.67,-0.22,,,,,,0.0,,19.45,Fraco
TASA3,TAURUS ARMAS ON,Máquinas e Equipamentos,stock,486.0,676988000.0,1468850000.0,-37572000.0,1187500000.0,541111000.0,-0.32,-0.26,,,-0.676078,,57.0,0.01,,21.67,Fraco
TASA4,TAURUS ARMAS PN,Máquinas e Equipamentos,stock,456.0,635199000.0,1468850000.0,-37572000.0,1187500000.0,541111000.0,-0.32,-0.26,,,-0.676078,,53.0,0.01,,21.67,Fraco
TBLE5,ENGIE BRASIL PNA,Energia Elétrica,stock,1200.0,13707600000.0,13255700000.0,2565620000.0,13601000000.0,24716300000.0,1.89,,,,,,,0.0,,52.5,Bom
TBLE6,ENGIE BRASIL PNB,Energia Elétrica,stock,1065.0,12165500000.0,13255700000.0,2565620000.0,13601000000.0,24716300000.0,1.89,,,,,474.0,89.0,0.0,,52.5,Bom
TCNO3,TECNOSOLO S/A ON,Construção e Engenharia,stock,120.0,7944000.0,0.0,-1167000.0,-946000.0,33822000.0,,0.0,,,,,,0.0,,47.75,Regular
TCNO4,TECNOSOLO S/A PN,Construção e Engenharia,stock,85.0,5627000.0,0.0,-1167000.0,-946000.0,33822000.0,,0.0,,,,-482.0,,0.0,,47.75,Regular
TCOC3,TELE CENTRO OESTE CELULAR PARTICIP. S/A ON,,stock,3885.0,5053140000.0,2271440000.0,339146000.0,2812920000.0,-785564000.0,1.21,,,,,,,0.0,,52.5,Bom
TCOC4,TELE CENTRO OESTE CELULAR PARTICIP. S/A PN,,stock,2720.0,3537850000.0,2271440000.0,339146000.0,2812920000.0,-785564000.0,1.21,,,,,,,0.0,,52.5,Bom
TCSA3,TECNISA ON NM,Construção Civil,stock,117.0,86134200.0,194795000.0,-113467000.0,260228000.0,508865000.0,-4.36,,,,,-76.0,33.0,0.0,,31.5,Regular
TCSL4,TIM PARTICIPAÇÕES S.A. PN,Telecomunicações,stock,782.0,18932500000.0,17126000000.0,1902120000.0,22847800000.0,-241258000.0,0.83,,,,,,83.0,0.0,,52.5,Bom
TDBH3,TELEFÔNICA EMPRESAS S.A ON,,stock,56.0,599846000.0,780335000.0,-37944000.0,554115000.0,121694000.0,-0.68,-0.49,,,,,,0.0,,19.0,Fraco
TDBH4,TELEFÔNICA EMPRESAS S.A PN,,stock,66.0,706961000.0,780335000.0,-37944000.0,554115000.0,121694000.0,-0.68,-0.49,,,,,,0.0,,19.0,Fraco
TECN3,TECHNOS ON NM,"Tecidos, Vestuário e Calçados",stock,893.0,543891000.0,482990000.0,73477000.0,437899000.0,17107000.0,1.68,,,,0.214236,,,0.47,,72.5,Bom
TEKA3,TEKA S.A. ON,"Tecidos, Vestuário e Calçados",stock,4250.0,21377500.0,323663000.0,-170883000.0,-2202960000.0,613195000.0,0.78,,,,,-13.0,,0.0,,51.5,Bom
TEKA4,TEKA S.A. PN,"Tecidos, Vestuário e Calçados",stock,2125.0,10688800.0,323663000.0,-170883000.0,-2202960000.0,613195000.0,0.78,,,,,-6.0,,0.0,,51.5,Bom
TELB3,TELEBRAS ON,Telecomunicações,stock,1300.0,1325780000.0,511535000.0,61866000.0,1662600000.0,-1540630000.0,0.37,,,,,,80.0,0.0,,57.5,Bom
TELB4,TELEBRAS PN,Telecomunicações,stock,834.0,850538000.0,511535000.0,61866000.0,1662600000.0,-1540630000.0,0.37,,,,,,51.0,0.0,,57.5,Bom
TEMP3,TEMPO PART ON,Serv.Méd.Hospit. Análises e Diagnósticos,stock,415.0,668071000.0,681735000.0,57381000.0,135736000.0,-65958000.0,4.23,0.84,,,,,,0.0,,52.5,Bom
TEND3,Tenda ON NM,Construção Civil,stock,2912.0,3569470000.0,4492970000.0,603595000.0,1357900000.0,324865000.0,4.45,,,,,,,0.42,,65.0,Bom
TENE5,TECBLU PNA,"Tecidos, Vestuário e Calçados",stock,50.0,60500.0,1189000.0,-24039000.0,-170373000.0,0.0,1.41,,,16.0,,,,0.0,,47.3,Regular
TENE7,TECBLU PNC,"Tecidos, Vestuário e Calçados",stock,980.0,1185800.0,1189000.0,-24039000.0,-170373000.0,0.0,1.41,,,,,-5.0,,0.0,,39.0,Regular
TERI3,TEREOS ON NM,Alimentos Processados,stock,6428.0,1051240000.0,9822000000.0,-119000000.0,3641000000.0,4725000000.0,-0.33,-0.19,,,,,29.0,0.0,,19.9,Fraco
TESA3,TERRA SANTA ON NM,Agropecuária,stock,4800.0,1389700000.0,1379410000.0,-104516000.0,858223000.0,862769000.0,-1.22,-0.76,,,,,,0.0,,19.0,Fraco
TFCO4,TRACK FIELD PN,"Tecidos, Vestuário e Calçados",stock,1522.0,2331980000.0,1084880000.0,143679000.0,588427000.0,115200000.0,2.44,,,,0.138424,,,0.2,,72.5,Bom
TGMA3,Tegma ON NM,Transporte,stock,3044.0,2009130000.0,2306350000.0,238014000.0,911018000.0,8206020.0,2.61,,,,0.151097,,,,,67.5,Bom
TIET3,AES TIETE E ON N2,Energia Elétrica,stock,349.0,6964410000.0,2312080000.0,1143520000.0,2222740000.0,5202570000.0,,,,,,,,0.0,,52.5,Bom
TIET4,AES TIETE E PN N2,Energia Elétrica,stock,351.0,7004320000.0,2312080000.0,1143520000.0,2222740000.0,5202570000.0,,,,,,,,0.0,,52.5,Bom
TIMP3,TIM PARTICIPAÇÕES S.A. ON,Telecomunicações,stock,1346.0,32587100000.0,17126000000.0,1902120000.0,22847800000.0,-241258000.0,0.83,,,,,,,0.0,,52.5,Bom
TIMS3,TIM ON NM,Telecomunicações,stock,2219.0,53081300000.0,412509000.0,19471000.0,24420100000.0,-3039320000.0,0.01,0.47,,,0.371686,,,0.7,,61.25,Bom
TKNO4,TEKNO PN,Siderurgia e Metalurgia,stock,21600.0,636768000.0,296981000.0,30018000.0,289247000.0,-35372000.0,1.04,,,,-0.142932,,,0.76,,59.11,Bom
TLCP3,TELE LESTE CELULAR PARTICIPAÇÕES SA ON,,stock,4800.0,462912000.0,561828000.0,-92149000.0,262979000.0,300009000.0,-3.5,-1.64,,,,,,0.0,,24.0,Fraco
TLCP4,TELE LESTE CELULAR PARTICIPAÇÕES SA PN,,stock,3411.0,328957000.0,561828000.0,-92149000.0,262979000.0,300009000.0,-3.5,-1.64,,,,-357.0,,0.0,,24.0,Fraco
TMAR3,TELEMAR ON,,stock,6200.0,21358800000.0,27907000000.0,128545000.0,20448500000.0,15226100000.0,0.06,-0.04,,,,,,0.0,,28.15,Regular
TMAR5,TELEMAR PNA,,stock,4267.0,14699700000.0,27907000000.0,128545000.0,20448500000.0,15226100000.0,0.06,-0.04,,,,,72.0,0.0,,28.15,Regular
TMAR6,TELEMAR PNB,,stock,4201.0,14472300000.0,27907000000.0,128545000.0,20448500000.0,15226100000.0,0.06,-0.04,,,,,71.0,0.0,,28.15,Regular
TMCP3,TELEMIG CELULAR PARTICIPAÇÕES S.A. ON,,stock,5600.0,2486510000.0,1630340000.0,133838000.0,1798930000.0,-469281000.0,0.74,0.98,,,,,,0.0,,52.5,Bom
TMCP4,TELEMIG CELULAR PARTICIPAÇÕES S.A. PN,,stock,5820.0,2584200000.0,1630340000.0,133838000.0,1798930000.0,-469281000.0,0.74,0.98,,,,,,0.0,,52.5,Bom
TMGC12,TELEMIG CELULAR PNF,,stock,55000.0,1304600000.0,1630340000.0,149697000.0,1167010000.0,-141585000.0,1.28,0.92,,,,,,0.0,,52.5,Bom
TMGC13,TELEMIG CELULAR PNG,,stock,96614.0,2291680000.0,1630340000.0,149697000.0,1167010000.0,-141585000.0,1.28,0.92,,,,,,0.0,,52.5,Bom
TMGC3,TELEMIG CELULAR ON,,stock,150000.0,3558000000.0,1630340000.0,149697000.0,1167010000.0,-141585000.0,1.28,0.92,,,,,,0.0,,52.5,Bom
TMGC7,TELEMIG CELULAR PNC,,stock,80001.0,1897620000.0,1630340000.0,149697000.0,1167010000.0,-141585000.0,1.28,0.92,,,,,,0.0,,52.5,Bom
TNCP3,AMAZÔNIA CELULAR ON,,stock,18485.0,33019200000.0,10553900000.0,2262380000.0,13081500000.0,87328100.0,1.73,,,,,,,0.0,,52.5,Bom
TNCP4,AMAZÔNIA CELULAR PN,,stock,18260.0,32617300000.0,10553900000.0,2262380000.0,13081500000.0,87328100.0,1.73,,,,,,,0.0,,52.5,Bom
TNEP3,TELE NORDESTE CELULAR PARTICIPAÇÕES S.A. ON,,stock,301.0,0.0,1025180000.0,217738000.0,955105000.0,-232872000.0,2.28,,,,,,,0.0,,65.0,Bom
TNEP4,TELE NORDESTE CELULAR PARTICIPAÇÕES S.A. PN,,stock,395.0,0.0,1025180000.0,217738000.0,955105000.0,-232872000.0,2.28,,,,,,,0.0,,65.0,Bom
TNLP3,TELEMAR ON,,stock,2775.0,13227300000.0,28246500000.0,373802000.0,13736000000.0,16221900000.0,0.27,-0.01,,,,,96.0,0.0,,41.1,Regular
TNLP4,TELEMAR PN,,stock,2036.0,9704820000.0,28246500000.0,373802000.0,13736000000.0,16221900000.0,0.27,-0.01,,,,,71.0,0.0,,41.1,Regular
TOKY3,GRUPO TOKY ON,Programas e Serviços,stock,17.0,36853800.0,1445030000.0,-94089000.0,443085000.0,476640000.0,-2.12,-1.02,,,,-39.0,8.0,0.0,,24.0,Fraco
TOTS3,TOTVS ON NM,Programas e Serviços,stock,3114.0,18665400000.0,6007010000.0,925924000.0,4963960000.0,3430040000.0,1.87,,,,0.17954,,,0.21,,72.5,Bom
TOYB3,TEC TOY ON,,stock,229.0,68846600.0,14299000.0,-1567000.0,-13852000.0,971000.0,1.13,-1.1,,,,,,0.0,,44.0,Regular
TOYB4,TEC TOY PN,,stock,250.0,75160000.0,14299000.0,-1567000.0,-13852000.0,971000.0,1.13,-1.1,,,,,,0.0,,44.0,Regular
TPIS3,TRIUNFO PARTICIPACOES SA ON NM,Transporte,stock,1020.0,448800000.0,904092000.0,-387195000.0,501764000.0,1182200000.0,,,,,,-116.0,89.0,0.54,,49.0,Regular
TPRC3,TIM PARTICIPAÇÕES S.A. ON,Telecomunicações,stock,11350.0,274787000.0,17126000000.0,1902120000.0,22847800000.0,-241258000.0,0.83,,,,,14.0,1.0,0.0,,65.75,Bom
TPRC6,TIM PARTICIPAÇÕES S.A. PNB,Telecomunicações,stock,10500.0,254208000.0,17126000000.0,1902120000.0,22847800000.0,-241258000.0,0.83,,,,,13.0,1.0,0.0,,66.5,Bom
TRAD3,TC ON NM,Programas e Serviços,stock,204.0,81642900.0,20383000.0,87303000.0,102037000.0,-3936000.0,,,,,,94.0,80.0,0.0,,40.0,Regular
TRFO3,TRAFO ON,,stock,453.0,196502000.0,244290000.0,19048000.0,76165000.0,-14203000.0,2.5,0.78,,,,,,0.0,,52.5,Bom
TRFO4,TRAFO PN,,stock,470.0,203877000.0,244290000.0,19048000.0,76165000.0,-14203000.0,2.5,0.78,,,,,,0.0,,52.5,Bom
TRIS3,Trisul ON NM,Construção Civil,stock,417.0,1011720000.0,1449780000.0,190903000.0,1477880000.0,453207000.0,1.29,,,,0.442358,,68.0,,,67.5,Bom
TROR3,TRORION ON,,stock,263.0,14202000.0,23734000.0,-414281000.0,-1959650000.0,1560990000.0,2.11,,,,,-3.0,,0.0,,44.0,Regular
TROR4,TRORION PN,,stock,156.0,8424000.0,23734000.0,-414281000.0,-1959650000.0,1560990000.0,2.11,,,,,-2.0,,0.0,,44.0,Regular
TRPN3,TARPON INV ON NM,Holdings Diversificadas,stock,71.0,32163000.0,122503000.0,72627000.0,59358000.0,-63450000.0,,,,,,44.0,54.0,,,65.9,Bom
TSEP3,TELE SUDESTE CELULAR PART SA ON,,stock,4000.0,3673240000.0,2077950000.0,111150000.0,2047020000.0,-454449000.0,0.54,0.53,,,,,,0.0,,52.5,Bom
TSEP4,TELE SUDESTE CELULAR PART SA PN,,stock,2901.0,2664020000.0,2077950000.0,111150000.0,2047020000.0,-454449000.0,0.54,0.53,,,,,,0.0,,52.5,Bom
TSPP3,VIVO PARTICIPAÇÕES ON,,stock,1260.0,5049000000.0,19298400000.0,2933480000.0,9816290000.0,1878770000.0,2.99,,,163.0,,172.0,51.0,0.0,,52.5,Bom
TSPP4,VIVO PARTICIPAÇÕES PN,,stock,905.0,3626460000.0,19298400000.0,2933480000.0,9816290000.0,1878770000.0,2.99,,,130.0,,124.0,37.0,0.0,,52.5,Bom
TTEN3,3TENTOS ON NM,Agropecuária,stock,1666.0,8342290000.0,17131500000.0,712453000.0,4773430000.0,2145300000.0,1.49,0.41,,,0.125939,,,0.11,,80.0,Excelente
TUPY3,TUPY ON,Material de Transporte,stock,1312.0,1737740000.0,9516060000.0,-740919000.0,2317430000.0,2074010000.0,-3.2,-0.78,,,,-235.0,75.0,0.0,,24.0,Fraco
TUPY4,TUPY PN,Material de Transporte,stock,4821.0,6385410000.0,9516060000.0,-740919000.0,2317430000.0,2074010000.0,-3.2,-0.78,,,,,,0.0,,19.0,Fraco
TVIT3,TIVIT ON NM,Programas e Serviços,stock,1930.0,1717510000.0,1007450000.0,73214000.0,314984000.0,120458000.0,2.32,0.73,,,,,,0.0,,52.5,Bom
TXRX3,RENAUX ON,"Tecidos, Vestuário e Calçados",stock,998.0,42504800.0,115873000.0,-57441000.0,-417293000.0,356994000.0,1.38,,,,,-74.0,,0.0,,51.5,Bom
TXRX4,RENAUX PN,"Tecidos, Vestuário e Calçados",stock,160.0,6814400.0,115873000.0,-57441000.0,-417293000.0,356994000.0,1.38,,,,,-12.0,,0.0,,51.5,Bom
UBBR3,UNIBANCO SA ON N1,Intermediários Financeiros,stock,1800.0,49219500000.0,,33560000.0,10317200000.0,,0.03,0.0,,,,,,0.0,,30.0,Regular
UBBR4,UNIBANCO SA PN N1,Intermediários Financeiros,stock,749.0,20480800000.0,,33560000.0,10317200000.0,,0.03,0.0,,,,,,0.0,,30.0,Regular
UCAS3,UNICASA ON NM,Utilidades Domésticas,stock,133.0,87894400.0,236866000.0,-13248000.0,173041000.0,111237000.0,-0.77,-0.56,,,,,51.0,0.0,,30.0,Regular
UCOP4,USINA COSTA PINTO S/A AÇÚCAR E ÁLCOOL PN,,stock,650.0,1267500000.0,66534000.0,70367000.0,972713000.0,81877000.0,0.72,,,,,,,0.0,,52.5,Bom
UGPA3,ULTRAPAR PARTICIPAÇÕES SA ON,"Petróleo, Gás e Biocombustíveis",stock,2913.0,32504700000.0,145792000000.0,2996580000.0,16470400000.0,13963500000.0,1.82,0.21,,,0.210703,,,0.45,,80.0,Excelente
UGPA4,ULTRAPAR PARTICIPAÇÕES SA PN,"Petróleo, Gás e Biocombustíveis",stock,2710.0,30239500000.0,145792000000.0,2996580000.0,16470400000.0,13963500000.0,1.82,0.21,,,,,,0.0,,52.5,Bom
UNIP3,UNIPAR PARTICIPAÇÕES S.A. ON,Químicos,stock,5940.0,6722480000.0,5012010000.0,374712000.0,1872670000.0,2408480000.0,2.0,0.74,,,-0.283056,,,,,60.0,Bom
UNIP5,UNIPAR PARTICIPAÇÕES S.A. PNA,Químicos,stock,6225.0,7045020000.0,5012010000.0,374712000.0,1872670000.0,2408480000.0,2.0,0.74,,,-0.283056,,,,,60.0,Bom
UNIP6,UNIPAR PARTICIPAÇÕES S.A. PNB,Químicos,stock,6224.0,7043890000.0,5012010000.0,374712000.0,1872670000.0,2408480000.0,2.0,0.74,,,-0.283056,,,,,60.0,Bom
UOLL4,UOL PN,Programas e Serviços,stock,1962.0,2357000000.0,1147700000.0,54164000.0,1003690000.0,209567000.0,0.54,0.47,,,,,,0.0,,52.5,Bom
USIM3,USIMINAS ON N1,Siderurgia e Metalurgia,stock,858.0,10751400000.0,25276700000.0,-2607610000.0,20537300000.0,-494401000.0,-1.27,-0.93,,,,-412.0,52.0,0.0,,24.0,Fraco
USIM5,USIMINAS PNA N1,Siderurgia e Metalurgia,stock,912.0,11428100000.0,25276700000.0,-2607610000.0,20537300000.0,-494401000.0,-1.27,-0.93,,,,-438.0,56.0,0.0,,24.0,Fraco
USIM6,USIMINAS PNB N1,Siderurgia e Metalurgia,stock,800.0,10024600000.0,25276700000.0,-2607610000.0,20537300000.0,-494401000.0,-1.27,-0.93,,,,-384.0,49.0,0.0,,24.0,Fraco
VAGV3,SAVIRG ON,Transporte,stock,114.0,79716800.0,5800870000.0,-1698960000.0,-8194580000.0,2544500000.0,2.07,,,,,-5.0,,0.0,,44.0,Regular
VAGV4,SAVIRG PN,Transporte,stock,102.0,71325500.0,5800870000.0,-1698960000.0,-8194580000.0,2544500000.0,2.07,,,,,-4.0,,0.0,,44.0,Regular
VALE3,VALE ON NM,Mineração,stock,8350.0,370670000000.0,214864000000.0,15603000000.0,191216000000.0,70768000000.0,0.82,0.64,,,-0.480007,,,0.67,,65.0,Bom
VALE5,VALE ON NM,Mineração,stock,3336.0,148090000000.0,214864000000.0,15603000000.0,191216000000.0,70768000000.0,0.82,0.64,,,-0.480007,,77.0,0.0,,57.5,Bom
VAMO3,VAMOS ON NM,Diversos,stock,341.0,3635000000.0,6043990000.0,307510000.0,2604700000.0,11846000000.0,1.18,0.51,,,-0.210766,,,0.42,,65.59,Bom
VBBR3,VIBRA ON,"Petróleo, Gás e Biocombustíveis",stock,3312.0,39696400000.0,192220000000.0,3006000000.0,21729000000.0,18152000000.0,1.38,0.16,,,0.087904,,,0.31,,76.69,Excelente
VCPA4,Fibria PN N1,Madeira e Papel,stock,2601.0,14402600000.0,18264500000.0,3051910000.0,14149000000.0,14556200000.0,2.16,,,,,472.0,,0.0,,52.5,Bom
VGOR4,VIGOR PN N1,,stock,587.0,971174000.0,790431000.0,-32836000.0,135178000.0,240630000.0,-2.43,-0.46,,,,,,0.0,,19.0,Fraco
